,Suburb,Rooms,Type,Price,Method,SellerG,Date,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Propertycount,price_airbnb
174,Altona,3,u,577000.0,S,Williams,23/04/2016,3018.0,2.0,1.0,205.0,113.0,2007.0,Hobsons Bay,5301.0,85.62162162162163
175,Altona,4,h,1030000.0,S,Barlow,25/02/2017,3018.0,1.0,0.0,797.0,151.39699515125815,1964.986491465062,Hobsons Bay,5301.0,85.62162162162163
176,Altona,3,u,605000.0,S,Barlow,25/02/2017,3018.0,1.0,2.0,181.0,151.39699515125815,1964.986491465062,Hobsons Bay,5301.0,85.62162162162163
177,Altona,3,h,753000.0,S,Barlow,27/06/2016,3018.0,2.0,2.0,529.0,151.39699515125815,1964.986491465062,Hobsons Bay,5301.0,85.62162162162163
178,Altona,2,h,857000.0,SP,hockingstuart,27/11/2016,3018.0,2.0,1.0,675.0,100.0,1950.0,Hobsons Bay,5301.0,85.62162162162163
179,Altona,3,h,1500000.0,S,Barlow,28/05/2016,3018.0,1.0,1.0,929.0,151.39699515125815,1964.986491465062,Hobsons Bay,5301.0,85.62162162162163
180,Altona,3,u,730000.0,SP,Barlow,28/05/2016,3018.0,2.0,1.0,70.0,3.0,2014.0,Hobsons Bay,5301.0,85.62162162162163
181,Altona,3,h,900000.0,S,Sweeney,28/05/2016,3018.0,1.0,4.0,697.0,151.39699515125815,1964.986491465062,Hobsons Bay,5301.0,85.62162162162163
182,Altona,3,h,740000.0,S,Greg,28/08/2016,3018.0,1.0,2.0,604.0,151.39699515125815,1964.986491465062,Hobsons Bay,5301.0,85.62162162162163
183,Altona,4,h,931000.0,S,Sweeney,28/08/2016,3018.0,2.0,3.0,532.0,47.0,1970.0,Hobsons Bay,5301.0,85.62162162162163
184,Altona,2,h,535600.0,SP,Compton,30/07/2016,3018.0,1.0,1.0,154.0,91.0,1996.0,Hobsons Bay,5301.0,85.62162162162163
185,Altona North,5,h,1085000.0,S,FN,3/09/2016,3025.0,3.0,6.0,592.0,251.0,1965.0,Hobsons Bay,5132.0,113.76470588235294
186,Altona North,3,h,781000.0,S,Jas,3/09/2016,3025.0,1.0,2.0,533.0,117.0,1970.0,Hobsons Bay,5132.0,113.76470588235294
187,Altona North,3,h,750000.0,SP,Jas,4/03/2017,3025.0,1.0,3.0,554.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
188,Altona North,2,t,421000.0,S,hockingstuart,4/03/2017,3025.0,1.0,1.0,77.0,77.0,2009.0,Hobsons Bay,5132.0,113.76470588235294
189,Altona North,3,h,1405000.0,S,Sweeney,4/03/2017,3025.0,1.0,3.0,655.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
190,Altona North,3,h,683000.0,S,FN,4/06/2016,3025.0,1.0,2.0,534.0,167.0,1967.0,Hobsons Bay,5132.0,113.76470588235294
191,Altona North,3,h,623000.0,S,Sweeney,4/06/2016,3025.0,1.0,3.0,540.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
192,Altona North,3,h,720000.0,VB,Greg,6/08/2016,3025.0,2.0,1.0,0.0,130.0,2012.0,Hobsons Bay,5132.0,113.76470588235294
193,Altona North,3,h,588000.0,S,Williams,7/05/2016,3025.0,1.0,1.0,328.0,118.0,1970.0,Hobsons Bay,5132.0,113.76470588235294
194,Altona North,3,h,710000.0,PI,Village,7/11/2016,3025.0,1.0,3.0,540.0,116.0,1960.0,Hobsons Bay,5132.0,113.76470588235294
195,Altona North,4,h,875000.0,SP,Jas,8/10/2016,3025.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay,5132.0,113.76470588235294
196,Altona North,3,h,700000.0,VB,Jas,10/12/2016,3025.0,1.0,3.0,554.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
197,Altona North,2,t,640000.0,S,Williams,11/03/2017,3025.0,1.0,1.0,252.0,145.0,1965.0,Hobsons Bay,5132.0,113.76470588235294
198,Altona North,4,h,650000.0,SP,Williams,12/06/2016,3025.0,1.0,4.0,558.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
199,Altona North,3,h,675000.0,S,hockingstuart,14/05/2016,3025.0,2.0,2.0,171.0,109.0,2012.0,Hobsons Bay,5132.0,113.76470588235294
200,Altona North,3,h,708000.0,S,Greg,15/10/2016,3025.0,1.0,2.0,585.0,97.0,1960.0,Hobsons Bay,5132.0,113.76470588235294
201,Altona North,4,h,965000.0,SP,Gunn&Co,15/10/2016,3025.0,1.0,4.0,851.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
202,Altona North,3,h,680000.0,S,Sweeney,19/11/2016,3025.0,1.0,3.0,551.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
203,Altona North,3,h,770000.0,SP,hockingstuart,19/11/2016,3025.0,1.0,3.0,602.0,603.0,1956.5,Hobsons Bay,5132.0,113.76470588235294
204,Altona North,3,h,923000.0,S,Greg,22/05/2016,3025.0,1.0,2.0,740.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
205,Altona North,4,h,693000.0,SP,Raine&Horne,22/05/2016,3025.0,2.0,4.0,315.0,170.0,2008.0,Hobsons Bay,5132.0,113.76470588235294
206,Altona North,3,h,620000.0,SP,Hunter,22/08/2016,3025.0,2.0,2.0,276.0,100.0,2010.0,Hobsons Bay,5132.0,113.76470588235294
207,Altona North,3,h,728500.0,S,Jas,22/08/2016,3025.0,1.0,1.0,531.0,157.0,1960.0,Hobsons Bay,5132.0,113.76470588235294
208,Altona North,3,h,931000.0,S,hockingstuart,22/08/2016,3025.0,2.0,1.0,590.0,160.0,1950.0,Hobsons Bay,5132.0,113.76470588235294
209,Altona North,3,h,988000.0,S,Sweeney,22/08/2016,3025.0,1.0,4.0,715.0,220.5,2008.0,Hobsons Bay,5132.0,113.76470588235294
210,Altona North,3,h,590000.0,S,Village,23/04/2016,3025.0,1.0,2.0,561.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
211,Altona North,2,h,610000.0,S,RT,24/09/2016,3025.0,1.0,2.0,691.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
212,Altona North,3,h,815000.0,S,hockingstuart,25/02/2017,3025.0,2.0,3.0,555.0,130.0,1960.0,Hobsons Bay,5132.0,113.76470588235294
213,Altona North,4,h,970000.0,S,Greg,25/02/2017,3025.0,1.0,2.0,708.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
214,Altona North,4,h,760000.0,S,Hunter,27/06/2016,3025.0,1.0,3.0,668.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
215,Altona North,4,t,847500.0,S,RT,27/06/2016,3025.0,3.0,1.0,252.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
216,Altona North,4,h,1200000.0,SP,RT,27/11/2016,3025.0,1.0,4.0,633.0,158.0,1960.0,Hobsons Bay,5132.0,113.76470588235294
217,Altona North,3,h,700000.0,SP,Hunter,27/11/2016,3025.0,1.0,1.0,557.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
218,Altona North,3,h,625000.0,PI,Hunter,28/05/2016,3025.0,1.0,1.0,536.0,151.39699515125815,1964.986491465062,Hobsons Bay,5132.0,113.76470588235294
219,Altona North,2,u,292000.0,S,Jas,28/08/2016,3025.0,1.0,1.0,153.0,70.0,1970.0,Hobsons Bay,5132.0,113.76470588235294
220,Armadale,2,u,599000.0,S,Jellis,3/09/2016,3143.0,1.0,1.0,0.0,76.0,1964.0,Stonnington,4836.0,192.46376811594203
221,Armadale,2,u,550000.0,VB,Noel,3/12/2016,3143.0,1.0,0.0,861.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
222,Armadale,3,u,995000.0,S,Marshall,3/12/2016,3143.0,2.0,2.0,0.0,100.0,1998.0,Stonnington,4836.0,192.46376811594203
223,Armadale,3,t,1205000.0,S,Jellis,3/12/2016,3143.0,2.0,2.0,101.0,105.0,2000.0,Stonnington,4836.0,192.46376811594203
224,Armadale,3,h,1939000.0,S,Jellis,3/12/2016,3143.0,2.0,2.0,296.0,150.0,1889.0,Stonnington,4836.0,192.46376811594203
225,Armadale,1,u,421500.0,S,Biggin,3/12/2016,3143.0,1.0,0.0,0.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
226,Armadale,3,h,1870000.0,S,Hodges,4/03/2017,3143.0,1.0,1.0,217.0,116.0,1888.0,Stonnington,4836.0,192.46376811594203
227,Armadale,2,u,678000.0,S,hockingstuart,4/03/2017,3143.0,1.0,2.0,0.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
228,Armadale,3,t,1918000.0,SP,Jellis,4/03/2017,3143.0,2.0,2.0,0.0,165.0,1995.0,Stonnington,4836.0,192.46376811594203
229,Armadale,2,u,660000.0,SP,hockingstuart,4/03/2017,3143.0,1.0,1.0,0.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
230,Armadale,3,h,2050000.0,S,Marshall,4/03/2017,3143.0,2.0,1.0,205.0,116.0,1910.0,Stonnington,4836.0,192.46376811594203
231,Armadale,2,u,700000.0,VB,Jellis,4/06/2016,3143.0,1.0,2.0,0.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
232,Armadale,2,u,3625000.0,S,Jellis,4/06/2016,3143.0,2.0,2.0,0.0,292.0,2006.0,Stonnington,4836.0,192.46376811594203
233,Armadale,4,h,3000000.0,VB,Jellis,4/06/2016,3143.0,2.0,2.0,1581.0,309.0,1934.0,Stonnington,4836.0,192.46376811594203
234,Armadale,5,h,1525000.0,PI,Jellis,7/05/2016,3143.0,2.0,2.0,693.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
235,Armadale,3,u,735000.0,PI,Marshall,7/05/2016,3143.0,2.0,1.0,2113.0,14.0,1970.0,Stonnington,4836.0,192.46376811594203
236,Armadale,2,u,825000.0,S,Jellis,7/05/2016,3143.0,1.0,1.0,0.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
237,Armadale,3,t,1586000.0,S,RT,7/05/2016,3143.0,2.0,2.0,246.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
238,Armadale,2,u,645000.0,S,Marshall,8/10/2016,3143.0,1.0,1.0,0.0,107.5,1960.0,Stonnington,4836.0,192.46376811594203
239,Armadale,1,u,280000.0,PI,hockingstuart,10/09/2016,3143.0,1.0,1.0,0.0,38.0,1975.0,Stonnington,4836.0,192.46376811594203
240,Armadale,1,u,400000.0,PI,hockingstuart,10/12/2016,3143.0,1.0,1.0,0.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
241,Armadale,2,h,1780000.0,S,Marshall,10/12/2016,3143.0,2.0,2.0,0.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
242,Armadale,2,u,592500.0,S,hockingstuart,10/12/2016,3143.0,1.0,1.0,0.0,73.0,1970.0,Stonnington,4836.0,192.46376811594203
243,Armadale,2,h,1210000.0,S,Marshall,12/11/2016,3143.0,1.0,0.0,249.0,96.0,1910.0,Stonnington,4836.0,192.46376811594203
244,Armadale,4,h,2801000.0,S,Marshall,12/11/2016,3143.0,2.0,2.0,624.0,222.0,1900.0,Stonnington,4836.0,192.46376811594203
245,Armadale,1,u,390000.0,S,Jellis,14/05/2016,3143.0,1.0,0.0,881.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
246,Armadale,3,h,1800000.0,PI,RT,15/10/2016,3143.0,2.0,2.0,405.0,121.0,1910.0,Stonnington,4836.0,192.46376811594203
247,Armadale,4,h,2200000.0,PI,Jellis,15/10/2016,3143.0,1.0,2.0,495.0,163.0,1900.0,Stonnington,4836.0,192.46376811594203
248,Armadale,1,u,324000.0,S,Jellis,16/04/2016,3143.0,1.0,1.0,0.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
249,Armadale,6,h,5525000.0,S,Marshall,17/09/2016,3143.0,3.0,4.0,1491.0,516.0,1935.0,Stonnington,4836.0,192.46376811594203
250,Armadale,2,h,1125000.0,S,RT,17/09/2016,3143.0,1.0,2.0,169.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
251,Armadale,3,h,2250000.0,S,Marshall,17/09/2016,3143.0,3.0,1.0,301.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
252,Armadale,3,h,2360000.0,S,hockingstuart,18/03/2017,3143.0,2.0,0.0,336.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
253,Armadale,2,h,1900000.0,VB,Jellis,18/03/2017,3143.0,2.0,0.0,207.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
254,Armadale,1,u,440000.0,SP,Jellis,18/03/2017,3143.0,1.0,1.0,0.0,53.0,1970.0,Stonnington,4836.0,192.46376811594203
255,Armadale,2,u,490000.0,PI,Ray,18/06/2016,3143.0,1.0,1.0,0.0,928.0,1966.0,Stonnington,4836.0,192.46376811594203
256,Armadale,3,h,2365000.0,S,Marshall,18/06/2016,3143.0,2.0,1.0,316.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
257,Armadale,3,h,1300000.0,VB,Jellis,18/06/2016,3143.0,1.0,2.0,212.0,106.0,1900.0,Stonnington,4836.0,192.46376811594203
258,Armadale,3,u,732000.0,S,Gary,18/06/2016,3143.0,2.0,2.0,0.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
259,Armadale,2,u,704000.0,SP,Greg,19/11/2016,3143.0,1.0,1.0,0.0,74.0,1969.0,Stonnington,4836.0,192.46376811594203
260,Armadale,2,u,620000.0,VB,Marshall,19/11/2016,3143.0,1.0,1.0,0.0,98.0,1970.0,Stonnington,4836.0,192.46376811594203
261,Armadale,3,h,1900000.0,S,Marshall,22/05/2016,3143.0,1.0,2.0,328.0,108.0,1900.0,Stonnington,4836.0,192.46376811594203
262,Armadale,1,u,315000.0,SP,Fletchers,22/08/2016,3143.0,1.0,1.0,0.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
263,Armadale,1,u,450000.0,PI,hockingstuart,24/09/2016,3143.0,1.0,1.0,0.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
264,Armadale,2,u,710000.0,S,Jellis,25/02/2017,3143.0,1.0,1.0,2471.0,80.0,1970.0,Stonnington,4836.0,192.46376811594203
265,Armadale,2,u,872000.0,S,Jellis,25/02/2017,3143.0,1.0,1.0,1194.0,70.0,1953.0,Stonnington,4836.0,192.46376811594203
266,Armadale,2,u,598000.0,S,hockingstuart,25/02/2017,3143.0,1.0,1.0,0.0,88.0,1970.0,Stonnington,4836.0,192.46376811594203
267,Armadale,3,h,1285000.0,S,Marshall,25/02/2017,3143.0,1.0,2.0,186.0,80.0,1920.0,Stonnington,4836.0,192.46376811594203
268,Armadale,4,h,3660000.0,S,Jellis,25/02/2017,3143.0,3.0,2.0,421.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
269,Armadale,2,u,520000.0,S,hockingstuart,27/06/2016,3143.0,1.0,1.0,0.0,76.0,1970.0,Stonnington,4836.0,192.46376811594203
270,Armadale,4,h,3625000.0,S,Jellis,27/11/2016,3143.0,1.0,2.0,709.0,251.0,1900.0,Stonnington,4836.0,192.46376811594203
271,Armadale,4,h,4200000.0,VB,Kay,27/11/2016,3143.0,3.0,3.0,563.0,333.0,2000.0,Stonnington,4836.0,192.46376811594203
272,Armadale,3,t,1101000.0,S,Jellis,27/11/2016,3143.0,1.0,2.0,103.0,3.0,2000.0,Stonnington,4836.0,192.46376811594203
273,Armadale,3,h,3512500.0,S,Marshall,27/11/2016,3143.0,2.0,2.0,617.0,285.0,1998.0,Stonnington,4836.0,192.46376811594203
274,Armadale,4,h,2000000.0,PI,Marshall,28/05/2016,3143.0,3.0,4.0,544.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
275,Armadale,3,u,869000.0,S,Jellis,28/05/2016,3143.0,1.0,1.0,0.0,91.0,1940.0,Stonnington,4836.0,192.46376811594203
276,Armadale,5,h,2810000.0,S,Marshall,28/08/2016,3143.0,2.0,2.0,617.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
277,Armadale,2,u,565000.0,S,Ray,28/08/2016,3143.0,1.0,1.0,0.0,151.39699515125815,1964.986491465062,Stonnington,4836.0,192.46376811594203
278,Armadale,1,u,567000.0,S,hockingstuart,28/08/2016,3143.0,1.0,1.0,0.0,53.0,2013.0,Stonnington,4836.0,192.46376811594203
279,Armadale,2,u,471500.0,S,Ray,30/07/2016,3143.0,1.0,1.0,0.0,151.0,1980.0,Stonnington,4836.0,192.46376811594203
280,Ascot Vale,2,u,455000.0,S,Nelson,3/09/2016,3032.0,1.0,2.0,0.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
281,Ascot Vale,3,h,940000.0,S,Nelson,3/12/2016,3032.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley,6567.0,111.61363636363636
282,Ascot Vale,2,u,467000.0,SP,Brad,3/12/2016,3032.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley,6567.0,111.61363636363636
283,Ascot Vale,3,h,1380000.0,SP,Nelson,4/03/2017,3032.0,2.0,2.0,277.0,174.0,1910.0,Moonee Valley,6567.0,111.61363636363636
284,Ascot Vale,2,u,490000.0,VB,Jellis,4/03/2017,3032.0,1.0,1.0,423.0,62.0,1970.0,Moonee Valley,6567.0,111.61363636363636
285,Ascot Vale,4,h,1850000.0,S,Brad,4/03/2017,3032.0,3.0,1.0,478.0,270.0,1900.0,Moonee Valley,6567.0,111.61363636363636
286,Ascot Vale,3,h,1284000.0,S,Woodards,4/03/2017,3032.0,1.0,2.0,623.0,301.5,1938.0,Moonee Valley,6567.0,111.61363636363636
287,Ascot Vale,3,h,971000.0,SP,Nelson,4/06/2016,3032.0,2.0,2.0,285.0,128.0,1900.0,Moonee Valley,6567.0,111.61363636363636
288,Ascot Vale,2,h,710000.0,PI,Nelson,4/06/2016,3032.0,1.0,1.0,214.0,77.0,1890.0,Moonee Valley,6567.0,111.61363636363636
289,Ascot Vale,6,h,2425000.0,PI,Brad,4/06/2016,3032.0,3.0,2.0,1014.0,435.0,1887.0,Moonee Valley,6567.0,111.61363636363636
290,Ascot Vale,2,h,750000.0,SP,Maddison,4/06/2016,3032.0,1.0,1.0,226.0,92.0,1920.0,Moonee Valley,6567.0,111.61363636363636
291,Ascot Vale,2,h,1053000.0,S,Nelson,6/08/2016,3032.0,1.0,1.0,269.0,109.0,1900.0,Moonee Valley,6567.0,111.61363636363636
292,Ascot Vale,3,h,1377000.0,S,Nelson,6/08/2016,3032.0,1.0,1.0,417.0,168.0,1900.0,Moonee Valley,6567.0,111.61363636363636
293,Ascot Vale,3,h,970000.0,S,Brad,7/05/2016,3032.0,1.0,2.0,350.0,125.0,1904.0,Moonee Valley,6567.0,111.61363636363636
294,Ascot Vale,2,h,940000.0,S,Nelson,7/05/2016,3032.0,1.0,1.0,330.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
295,Ascot Vale,2,h,751000.0,PI,Nelson,7/05/2016,3032.0,1.0,1.0,118.0,79.0,1890.0,Moonee Valley,6567.0,111.61363636363636
296,Ascot Vale,2,h,950000.0,SP,Raine,7/05/2016,3032.0,1.0,1.0,173.0,102.0,1900.0,Moonee Valley,6567.0,111.61363636363636
297,Ascot Vale,2,u,685000.0,S,Brad,7/11/2016,3032.0,1.0,2.0,228.0,90.0,1995.0,Moonee Valley,6567.0,111.61363636363636
298,Ascot Vale,3,h,1230000.0,S,Nelson,8/10/2016,3032.0,1.0,2.0,594.0,148.0,1960.0,Moonee Valley,6567.0,111.61363636363636
299,Ascot Vale,2,h,636500.0,S,Jellis,8/10/2016,3032.0,1.0,1.0,0.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
300,Ascot Vale,3,h,910000.0,S,Raine,8/10/2016,3032.0,1.0,0.0,317.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
301,Ascot Vale,2,h,770000.0,PI,Nelson,10/09/2016,3032.0,1.0,1.0,226.0,87.0,1900.0,Moonee Valley,6567.0,111.61363636363636
302,Ascot Vale,3,h,960000.0,S,Walshe,10/12/2016,3032.0,2.0,2.0,229.0,129.0,2011.0,Moonee Valley,6567.0,111.61363636363636
303,Ascot Vale,4,h,890000.0,SP,Raine,10/12/2016,3032.0,1.0,1.0,300.0,185.0,1890.0,Moonee Valley,6567.0,111.61363636363636
304,Ascot Vale,2,h,965000.0,S,Nelson,10/12/2016,3032.0,1.0,1.0,170.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
305,Ascot Vale,3,h,1440000.0,S,Nelson,11/02/2017,3032.0,1.0,1.0,487.0,131.0,1900.0,Moonee Valley,6567.0,111.61363636363636
306,Ascot Vale,2,h,955000.0,S,Woodards,11/03/2017,3032.0,1.0,0.0,255.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
307,Ascot Vale,2,u,450000.0,VB,Nelson,12/11/2016,3032.0,1.0,1.0,0.0,116.0,2010.0,Moonee Valley,6567.0,111.61363636363636
308,Ascot Vale,3,h,801000.0,S,Jellis,12/11/2016,3032.0,1.0,2.0,431.0,104.0,1950.0,Moonee Valley,6567.0,111.61363636363636
309,Ascot Vale,3,h,1000000.0,PI,Brad,12/11/2016,3032.0,2.0,2.0,440.0,120.0,1955.0,Moonee Valley,6567.0,111.61363636363636
310,Ascot Vale,3,h,1435000.0,S,Nelson,12/11/2016,3032.0,2.0,2.0,532.0,147.0,1950.0,Moonee Valley,6567.0,111.61363636363636
311,Ascot Vale,1,u,390000.0,S,Alexkarbon,12/11/2016,3032.0,1.0,1.0,0.0,58.0,1972.0,Moonee Valley,6567.0,111.61363636363636
312,Ascot Vale,3,h,1425000.0,PI,Jellis,13/08/2016,3032.0,2.0,2.0,495.0,139.0,1920.0,Moonee Valley,6567.0,111.61363636363636
313,Ascot Vale,4,h,1340000.0,S,Nelson,14/05/2016,3032.0,2.0,2.0,683.0,232.0,1978.0,Moonee Valley,6567.0,111.61363636363636
314,Ascot Vale,3,h,955000.0,S,Brad,14/05/2016,3032.0,1.0,1.0,263.0,117.0,1910.0,Moonee Valley,6567.0,111.61363636363636
315,Ascot Vale,4,h,1100000.0,VB,Nelson,15/10/2016,3032.0,2.0,5.0,559.0,195.0,1920.0,Moonee Valley,6567.0,111.61363636363636
316,Ascot Vale,3,h,1255000.0,S,Nelson,15/10/2016,3032.0,2.0,2.0,308.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
317,Ascot Vale,2,u,432000.0,S,Biggin,15/10/2016,3032.0,1.0,1.0,0.0,62.0,1978.0,Moonee Valley,6567.0,111.61363636363636
318,Ascot Vale,4,h,1640000.0,S,Raine,16/04/2016,3032.0,3.0,2.0,562.0,204.0,1890.0,Moonee Valley,6567.0,111.61363636363636
319,Ascot Vale,6,h,1430000.0,S,Nelson,16/04/2016,3032.0,2.0,1.0,461.0,286.0,1900.0,Moonee Valley,6567.0,111.61363636363636
320,Ascot Vale,2,u,610000.0,SP,Brad,16/04/2016,3032.0,1.0,1.0,301.0,104.0,1995.0,Moonee Valley,6567.0,111.61363636363636
321,Ascot Vale,3,h,940000.0,S,Nelson,16/04/2016,3032.0,3.0,1.0,491.0,127.0,1950.0,Moonee Valley,6567.0,111.61363636363636
322,Ascot Vale,3,h,890000.0,SP,Brad,16/07/2016,3032.0,1.0,1.0,242.0,110.0,1920.0,Moonee Valley,6567.0,111.61363636363636
323,Ascot Vale,3,h,1180000.0,SP,Brad,17/09/2016,3032.0,2.0,2.0,617.0,149.0,1930.0,Moonee Valley,6567.0,111.61363636363636
324,Ascot Vale,4,h,1480000.0,S,Raine,17/09/2016,3032.0,2.0,2.0,597.0,180.0,1939.0,Moonee Valley,6567.0,111.61363636363636
325,Ascot Vale,2,h,1150000.0,S,Brad,18/03/2017,3032.0,1.0,1.0,387.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
326,Ascot Vale,3,h,1350000.0,S,Brad,18/03/2017,3032.0,1.0,3.0,575.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
327,Ascot Vale,5,h,1905000.0,S,Nelson,18/03/2017,3032.0,2.0,2.0,521.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
328,Ascot Vale,2,t,865000.0,SP,Nelson,18/03/2017,3032.0,2.0,1.0,146.0,132.0,2015.0,Moonee Valley,6567.0,111.61363636363636
329,Ascot Vale,2,t,705000.0,S,Brad,18/06/2016,3032.0,2.0,1.0,113.0,114.0,1998.0,Moonee Valley,6567.0,111.61363636363636
330,Ascot Vale,2,u,442000.0,S,Alexkarbon,18/06/2016,3032.0,1.0,1.0,0.0,62.0,1975.0,Moonee Valley,6567.0,111.61363636363636
331,Ascot Vale,2,u,540000.0,S,Jellis,19/11/2016,3032.0,2.0,1.0,0.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
332,Ascot Vale,3,h,1037500.0,S,Alexkarbon,19/11/2016,3032.0,1.0,2.0,506.0,110.0,1920.0,Moonee Valley,6567.0,111.61363636363636
333,Ascot Vale,3,t,1050000.0,S,Jellis,19/11/2016,3032.0,2.0,2.0,318.0,160.0,2013.0,Moonee Valley,6567.0,111.61363636363636
334,Ascot Vale,2,u,440000.0,S,McDonald,19/11/2016,3032.0,1.0,1.0,0.0,65.0,1970.0,Moonee Valley,6567.0,111.61363636363636
335,Ascot Vale,2,h,1010000.0,S,Brad,19/11/2016,3032.0,1.0,1.0,325.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
336,Ascot Vale,4,h,1430000.0,S,Nelson,22/05/2016,3032.0,2.0,0.0,418.0,158.0,1900.0,Moonee Valley,6567.0,111.61363636363636
337,Ascot Vale,2,u,570000.0,VB,Nelson,22/05/2016,3032.0,1.0,1.0,0.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
338,Ascot Vale,2,u,690000.0,S,Brad,22/05/2016,3032.0,1.0,1.0,0.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
339,Ascot Vale,3,h,1291000.0,S,Brad,23/04/2016,3032.0,1.0,2.0,414.0,151.39699515125815,1964.986491465062,Moonee Valley,6567.0,111.61363636363636
340,Ascot Vale,3,h,1130000.0,S,Nelson,23/04/2016,3032.0,2.0,1.0,272.0,157.0,1900.0,Moonee Valley,6567.0,111.61363636363636
341,Ascot Vale,3,h,1135000.0,S,Brad,24/09/2016,3032.0,1.0,1.0,296.0,104.0,1910.0,Moonee Valley,6567.0,111.61363636363636
342,Ascot Vale,4,h,950000.0,PI,Nelson,24/09/2016,3032.0,2.0,1.0,298.0,147.0,1920.0,Moonee Valley,6567.0,111.61363636363636
343,Ascot Vale,3,u,790000.0,PI,Weda,24/09/2016,3032.0,2.0,1.0,0.0,148.0,1947.5,Moonee Valley,6567.0,111.61363636363636
344,Ascot Vale,2,u,390000.0,PI,Jellis,25/02/2017,3032.0,1.0,1.0,1957.0,69.0,2012.0,Moonee Valley,6567.0,111.61363636363636
345,Ascot Vale,4,h,1345000.0,S,Jellis,25/02/2017,3032.0,1.0,1.0,552.0,155.0,1920.0,Moonee Valley,6567.0,111.61363636363636
